CODMUN6,CODMUN7,MUNI,UF
410200,4102000,Assis Chateaubriand,PR
410210,4102109,Astorga,PR
410220,4102208,Atalaia,PR
410230,4102307,Balsa Nova,PR
410240,4102406,Bandeirantes,PR
410250,4102505,Barbosa Ferraz,PR
410260,4102604,Barracão,PR
410270,4102703,Barra do Jacaré,PR
410275,4102752,Bela Vista da Caroba,PR
410280,4102802,Bela Vista do Paraíso,PR
410290,4102901,Bituruna,PR
410300,4103008,Boa Esperança,PR
410302,4103024,Boa Esperança do Iguaçu,PR
410304,4103040,Boa Ventura de São Roque,PR
410305,4103057,Boa Vista da Aparecida,PR
410310,4103107,Bocaiúva do Sul,PR
410315,4103156,Bom Jesus do Sul,PR
410320,4103206,Bom Sucesso,PR
410322,4103222,Bom Sucesso do Sul,PR
410330,4103305,Borrazópolis,PR
410335,4103354,Braganey,PR
410337,4103370,Brasilândia do Sul,PR
410340,4103404,Cafeara,PR
410345,4103453,Cafelândia,PR
410347,4103479,Cafezal do Sul,PR
410350,4103503,Califórnia,PR
410360,4103602,Cambará,PR
410370,4103701,Cambé,PR
410380,4103800,Cambira,PR
410390,4103909,Campina da Lagoa,PR
410395,4103958,Campina do Simão,PR
410400,4104006,Campina Grande do Sul,PR
410405,4104055,Campo Bonito,PR
410410,4104105,Campo do Tenente,PR
410420,4104204,Campo Largo,PR
410425,4104253,Campo Magro,PR
410430,4104303,Campo Mourão,PR
410440,4104402,Cândido de Abreu,PR
410442,4104428,Candói,PR
410445,4104451,Cantagalo,PR
410450,4104501,Capanema,PR
410460,4104600,Capitão Leônidas Marques,PR
410465,4104659,Carambeí,PR
410470,4104709,Carlópolis,PR
410480,4104808,Cascavel,PR
410490,4104907,Castro,PR
410500,4105003,Catanduvas,PR
410510,4105102,Centenário do Sul,PR
410520,4105201,Cerro Azul,PR
410530,4105300,Céu Azul,PR
410540,4105409,Chopinzinho,PR
410550,4105508,Cianorte,PR
410560,4105607,Cidade Gaúcha,PR
410570,4105706,Clevelândia,PR
410580,4105805,Colombo,PR
410590,4105904,Colorado,PR
410600,4106001,Congonhinhas,PR
410610,4106100,Conselheiro Mairinck,PR
410620,4106209,Contenda,PR
410630,4106308,Corbélia,PR
410640,4106407,Cornélio Procópio,PR
410645,4106456,Coronel Domingos Soares,PR
410650,4106506,Coronel Vivida,PR
410655,4106555,Corumbataí do Sul,PR
410657,4106571,Cruzeiro do Iguaçu,PR
410660,4106605,Cruzeiro do Oeste,PR
410670,4106704,Cruzeiro do Sul,PR
410680,4106803,Cruz Machado,PR
410685,4106852,Cruzmaltina,PR
410690,4106902,Curitiba,PR
410700,4107009,Curiúva,PR
410710,4107108,Diamante do Norte,PR
410712,4107124,Diamante do Sul,PR
410715,4107157,Diamante D'Oeste,PR
410720,4107207,Dois Vizinhos,PR
410725,4107256,Douradina,PR
410730,4107306,Doutor Camargo,PR
410740,4107405,Enéas Marques,PR
410750,4107504,Engenheiro Beltrão,PR
410752,4107520,Esperança Nova,PR
410753,4107538,Entre Rios do Oeste,PR
410754,4107546,Espigão Alto do Iguaçu,PR
410755,4107553,Farol,PR
410760,4107603,Faxinal,PR
410765,4107652,Fazenda Rio Grande,PR
410770,4107702,Fênix,PR
410773,4107736,Fernandes Pinheiro,PR
410775,4107751,Figueira,PR
410780,4107801,Floraí,PR
410785,4107850,Flor da Serra do Sul,PR
410790,4107900,Floresta,PR
410800,4108007,Florestópolis,PR
410810,4108106,Flórida,PR
410820,4108205,Formosa do Oeste,PR
410830,4108304,Foz do Iguaçu,PR
410832,4108320,Francisco Alves,PR
410840,4108403,Francisco Beltrão,PR
410845,4108452,Foz do Jordão,PR
410850,4108502,General Carneiro,PR
410855,4108551,Godoy Moreira,PR
410860,4108601,Goioerê,PR
410865,4108650,Goioxim,PR
410870,4108700,Grandes Rios,PR
410880,4108809,Guaíra,PR
410890,4108908,Guairaçá,PR
410895,4108957,Guamiranga,PR
410900,4109005,Guapirama,PR
410910,4109104,Guaporema,PR
410920,4109203,Guaraci,PR
410930,4109302,Guaraniaçu,PR
410940,4109401,Guarapuava,PR
410950,4109500,Guaraqueçaba,PR
410960,4109609,Guaratuba,PR
410965,4109658,Honório Serpa,PR
410970,4109708,Ibaiti,PR
410975,4109757,Ibema,PR
410980,4109807,Ibiporã,PR
410990,4109906,Icaraíma,PR
411000,4110003,Iguaraçu,PR
411005,4110052,Iguatu,PR
411007,4110078,Imbaú,PR
411010,4110102,Imbituva,PR
411020,4110201,Inácio Martins,PR
411030,4110300,Inajá,PR
411040,4110409,Indianópolis,PR
411050,4110508,Ipiranga,PR
411060,4110607,Iporã,PR
411065,4110656,Iracema do Oeste,PR
411070,4110706,Irati,PR
411080,4110805,Iretama,PR
411090,4110904,Itaguajé,PR
411095,4110953,Itaipulândia,PR
411100,4111001,Itambaracá,PR
411110,4111100,Itambé,PR
411120,4111209,Itapejara d'Oeste,PR
411125,4111258,Itaperuçu,PR
411130,4111308,Itaúna do Sul,PR
411140,4111407,Ivaí,PR
411150,4111506,Ivaiporã,PR
411155,4111555,Ivaté,PR
411160,4111605,Ivatuba,PR
411170,4111704,Jaboti,PR
411180,4111803,Jacarezinho,PR
411190,4111902,Jaguapitã,PR
411200,4112009,Jaguariaíva,PR
411210,4112108,Jandaia do Sul,PR
411220,4112207,Janiópolis,PR
411230,4112306,Japira,PR
411240,4112405,Japurá,PR
411250,4112504,Jardim Alegre,PR
411260,4112603,Jardim Olinda,PR
411270,4112702,Jataizinho,PR
411275,4112751,Jesuítas,PR
411280,4112801,Joaquim Távora,PR
411290,4112900,Jundiaí do Sul,PR
411295,4112959,Juranda,PR
411300,4113007,Jussara,PR
411310,4113106,Kaloré,PR
411320,4113205,Lapa,PR
411325,4113254,Laranjal,PR
411330,4113304,Laranjeiras do Sul,PR
411340,4113403,Leópolis,PR
411342,4113429,Lidianópolis,PR
411345,4113452,Lindoeste,PR
411350,4113502,Loanda,PR
411360,4113601,Lobato,PR
411370,4113700,Londrina,PR
411373,4113734,Luiziana,PR
411375,4113759,Lunardelli,PR
411380,4113809,Lupionópolis,PR
411390,4113908,Mallet,PR
411400,4114005,Mamborê,PR
411410,4114104,Mandaguaçu,PR
411420,4114203,Mandaguari,PR
411430,4114302,Mandirituba,PR
411435,4114351,Manfrinópolis,PR
411440,4114401,Mangueirinha,PR
411450,4114500,Manoel Ribas,PR
411460,4114609,Marechal Cândido Rondon,PR
411470,4114708,Maria Helena,PR
411480,4114807,Marialva,PR
411490,4114906,Marilândia do Sul,PR
411500,4115002,Marilena,PR
411510,4115101,Mariluz,PR
411520,4115200,Maringá,PR
411530,4115309,Mariópolis,PR
411535,4115358,Maripá,PR
411540,4115408,Marmeleiro,PR
411545,4115457,Marquinho,PR
411550,4115507,Marumbi,PR
411560,4115606,Matelândia,PR
411570,4115705,Matinhos,PR
411573,4115739,Mato Rico,PR
411575,4115754,Mauá da Serra,PR
411580,4115804,Medianeira,PR
411585,4115853,Mercedes,PR
411590,4115903,Mirador,PR
411600,4116000,Miraselva,PR
411605,4116059,Missal,PR
411610,4116109,Moreira Sales,PR
411620,4116208,Morretes,PR
411630,4116307,Munhoz de Melo,PR
411640,4116406,Nossa Senhora das Graças,PR
411650,4116505,Nova Aliança do Ivaí,PR
411660,4116604,Nova América da Colina,PR
411670,4116703,Nova Aurora,PR
411680,4116802,Nova Cantu,PR
411690,4116901,Nova Esperança,PR
411695,4116950,Nova Esperança do Sudoeste,PR
411700,4117008,Nova Fátima,PR
411705,4117057,Nova Laranjeiras,PR
411710,4117107,Nova Londrina,PR
411720,4117206,Nova Olímpia,PR
411721,4117214,Nova Santa Bárbara,PR
411722,4117222,Nova Santa Rosa,PR
411725,4117255,Nova Prata do Iguaçu,PR
411727,4117271,Nova Tebas,PR
411729,4117297,Novo Itacolomi,PR
411730,4117305,Ortigueira,PR
411740,4117404,Ourizona,PR
411745,4117453,Ouro Verde do Oeste,PR
411750,4117503,Paiçandu,PR
411760,4117602,Palmas,PR
411770,4117701,Palmeira,PR
411780,4117800,Palmital,PR
411790,4117909,Palotina,PR
411800,4118006,Paraíso do Norte,PR
411810,4118105,Paranacity,PR
411820,4118204,Paranaguá,PR
411830,4118303,Paranapoema,PR
411840,4118402,Paranavaí,PR
411845,4118451,Pato Bragado,PR
411850,4118501,Pato Branco,PR
411860,4118600,Paula Freitas,PR
411870,4118709,Paulo Frontin,PR
411880,4118808,Peabiru,PR
411885,4118857,Perobal,PR
411890,4118907,Pérola,PR
411900,4119004,Pérola d'Oeste,PR
411910,4119103,Piên,PR
411915,4119152,Pinhais,PR
411920,4119202,Pinhalão,PR
411925,4119251,Pinhal de São Bento,PR
411930,4119301,Pinhão,PR
411940,4119400,Piraí do Sul,PR
411950,4119509,Piraquara,PR
411960,4119608,Pitanga,PR
411965,4119657,Pitangueiras,PR
411970,4119707,Planaltina do Paraná,PR
411980,4119806,Planalto,PR
411990,4119905,Ponta Grossa,PR
411995,4119954,Pontal do Paraná,PR
412000,4120002,Porecatu,PR
412010,4120101,Porto Amazonas,PR
412015,4120150,Porto Barreiro,PR
412020,4120200,Porto Rico,PR
412030,4120309,Porto Vitória,PR
412033,4120333,Prado Ferreira,PR
412035,4120358,Pranchita,PR
412040,4120408,Presidente Castelo Branco,PR
412050,4120507,Primeiro de Maio,PR
412060,4120606,Prudentópolis,PR
412065,4120655,Quarto Centenário,PR
412070,4120705,Quatiguá,PR
412080,4120804,Quatro Barras,PR
412085,4120853,Quatro Pontes,PR
412090,4120903,Quedas do Iguaçu,PR
412100,4121000,Querência do Norte,PR
412110,4121109,Quinta do Sol,PR
412120,4121208,Quitandinha,PR
412125,4121257,Ramilândia,PR
412130,4121307,Rancho Alegre,PR
412135,4121356,Rancho Alegre D'Oeste,PR
412140,4121406,Realeza,PR
412150,4121505,Rebouças,PR
412160,4121604,Renascença,PR
412170,4121703,Reserva,PR
412175,4121752,Reserva do Iguaçu,PR
412180,4121802,Ribeirão Claro,PR
412190,4121901,Ribeirão do Pinhal,PR
412200,4122008,Rio Azul,PR
412210,4122107,Rio Bom,PR
412215,4122156,Rio Bonito do Iguaçu,PR
412217,4122172,Rio Branco do Ivaí,PR
412220,4122206,Rio Branco do Sul,PR
412230,4122305,Rio Negro,PR
412240,4122404,Rolândia,PR
412250,4122503,Roncador,PR
412260,4122602,Rondon,PR
412265,4122651,Rosário do Ivaí,PR
412270,4122701,Sabáudia,PR
412280,4122800,Salgado Filho,PR
412290,4122909,Salto do Itararé,PR
412300,4123006,Salto do Lontra,PR
412310,4123105,Santa Amélia,PR
412320,4123204,Santa Cecília do Pavão,PR
412330,4123303,Santa Cruz de Monte Castelo,PR
412340,4123402,Santa Fé,PR
412350,4123501,Santa Helena,PR
412360,4123600,Santa Inês,PR
412370,4123709,Santa Isabel do Ivaí,PR
412380,4123808,Santa Izabel do Oeste,PR
412382,4123824,Santa Lúcia,PR
412385,4123857,Santa Maria do Oeste,PR
412390,4123907,Santa Mariana,PR
412395,4123956,Santa Mônica,PR
412400,4124004,Santana do Itararé,PR
412402,4124020,Santa Tereza do Oeste,PR
412405,4124053,Santa Terezinha de Itaipu,PR
412410,4124103,Santo Antônio da Platina,PR
412420,4124202,Santo Antônio do Caiuá,PR
412430,4124301,Santo Antônio do Paraíso,PR
412440,4124400,Santo Antônio do Sudoeste,PR
412450,4124509,Santo Inácio,PR
412460,4124608,São Carlos do Ivaí,PR
412470,4124707,São Jerônimo da Serra,PR
412480,4124806,São João,PR
412490,4124905,São João do Caiuá,PR
412500,4125001,São João do Ivaí,PR
412510,4125100,São João do Triunfo,PR
412520,4125209,São Jorge d'Oeste,PR
412530,4125308,São Jorge do Ivaí,PR
412535,4125357,São Jorge do Patrocínio,PR
412540,4125407,São José da Boa Vista,PR
412545,4125456,São José das Palmeiras,PR
412550,4125506,São José dos Pinhais,PR
412555,4125555,São Manoel do Paraná,PR
412560,4125605,São Mateus do Sul,PR
412570,4125704,São Miguel do Iguaçu,PR
412575,4125753,São Pedro do Iguaçu,PR
412580,4125803,São Pedro do Ivaí,PR
412590,4125902,São Pedro do Paraná,PR
412600,4126009,São Sebastião da Amoreira,PR
412610,4126108,São Tomé,PR
412620,4126207,Sapopema,PR
412625,4126256,Sarandi,PR
412627,4126272,Saudade do Iguaçu,PR
412630,4126306,Sengés,PR
412635,4126355,Serranópolis do Iguaçu,PR
412640,4126405,Sertaneja,PR
412650,4126504,Sertanópolis,PR
412660,4126603,Siqueira Campos,PR
412665,4126652,Sulina,PR
412667,4126678,Tamarana,PR
412670,4126702,Tamboara,PR
412680,4126801,Tapejara,PR
412690,4126900,Tapira,PR
412700,4127007,Teixeira Soares,PR
412710,4127106,Telêmaco Borba,PR
412720,4127205,Terra Boa,PR
412730,4127304,Terra Rica,PR
412740,4127403,Terra Roxa,PR
412750,4127502,Tibagi,PR
412760,4127601,Tijucas do Sul,PR
412770,4127700,Toledo,PR
412780,4127809,Tomazina,PR
412785,4127858,Três Barras do Paraná,PR
412788,4127882,Tunas do Paraná,PR
412790,4127908,Tuneiras do Oeste,PR
412795,4127957,Tupãssi,PR
412796,4127965,Turvo,PR
412800,4128005,Ubiratã,PR
412810,4128104,Umuarama,PR
412820,4128203,União da Vitória,PR
412830,4128302,Uniflor,PR
412840,4128401,Uraí,PR
412850,4128500,Wenceslau Braz,PR
412853,4128534,Ventania,PR
412855,4128559,Vera Cruz do Oeste,PR
412860,4128609,Verê,PR
412862,4128625,Alto Paraíso,PR
412863,4128633,Doutor Ulysses,PR
412865,4128658,Virmond,PR
412870,4128708,Vitorino,PR
412880,4128807,Xambrê,PR
420005,4200051,Abdon Batista,SC
420010,4200101,Abelardo Luz,SC
420020,4200200,Agrolândia,SC
420030,4200309,Agronômica,SC
420040,4200408,Água Doce,SC
420050,4200507,Águas de Chapecó,SC
420055,4200556,Águas Frias,SC
420060,4200606,Águas Mornas,SC
420070,4200705,Alfredo Wagner,SC
420075,4200754,Alto Bela Vista,SC
420080,4200804,Anchieta,SC
420090,4200903,Angelina,SC
420100,4201000,Anita Garibaldi,SC
420110,4201109,Anitápolis,SC
420120,4201208,Antônio Carlos,SC
420125,4201257,Apiúna,SC
420127,4201273,Arabutã,SC
420130,4201307,Araquari,SC
420140,4201406,Araranguá,SC
420150,4201505,Armazém,SC
420160,4201604,Arroio Trinta,SC
420165,4201653,Arvoredo,SC
420170,4201703,Ascurra,SC
420180,4201802,Atalanta,SC
420190,4201901,Aurora,SC
420195,4201950,Balneário Arroio do Silva,SC
420200,4202008,Balneário Camboriú,SC
420205,4202057,Balneário Barra do Sul,SC
420207,4202073,Balneário Gaivota,SC
420208,4202081,Bandeirante,SC
420209,4202099,Barra Bonita,SC
420210,4202107,Barra Velha,SC
420213,4202131,Bela Vista do Toldo,SC
420215,4202156,Belmonte,SC
420220,4202206,Benedito Novo,SC
420230,4202305,Biguaçu,SC
420240,4202404,Blumenau,SC
420243,4202438,Bocaina do Sul,SC
420245,4202453,Bombinhas,SC
420250,4202503,Bom Jardim da Serra,SC
420253,4202537,Bom Jesus,SC
420257,4202578,Bom Jesus do Oeste,SC
420260,4202602,Bom Retiro,SC
420270,4202701,Botuverá,SC
420280,4202800,Braço do Norte,SC
420285,4202859,Braço do Trombudo,SC
420287,4202875,Brunópolis,SC
420290,4202909,Brusque,SC
420300,4203006,Caçador,SC
420310,4203105,Caibi,SC
420315,4203154,Calmon,SC
420320,4203204,Camboriú,SC
420325,4203253,Capão Alto,SC
420330,4203303,Campo Alegre,SC
420340,4203402,Campo Belo do Sul,SC
420350,4203501,Campo Erê,SC
420360,4203600,Campos Novos,SC
420370,4203709,Canelinha,SC
420380,4203808,Canoinhas,SC
420390,4203907,Capinzal,SC
420395,4203956,Capivari de Baixo,SC
420400,4204004,Catanduvas,SC
420410,4204103,Caxambu do Sul,SC
420415,4204152,Celso Ramos,SC
420417,4204178,Cerro Negro,SC
420419,4204194,Chapadão do Lageado,SC
420420,4204202,Chapecó,SC
420425,4204251,Cocal do Sul,SC
420430,4204301,Concórdia,SC
420435,4204350,Cordilheira Alta,SC
420440,4204400,Coronel Freitas,SC
420445,4204459,Coronel Martins,SC
420450,4204509,Corupá,SC
420455,4204558,Correia Pinto,SC
420460,4204608,Criciúma,SC
420470,4204707,Cunha Porã,SC
420475,4204756,Cunhataí,SC
420480,4204806,Curitibanos,SC
420490,4204905,Descanso,SC
420500,4205001,Dionísio Cerqueira,SC
420510,4205100,Dona Emma,SC
420515,4205159,Doutor Pedrinho,SC
420517,4205175,Entre Rios,SC
420519,4205191,Ermo,SC
420520,4205209,Erval Velho,SC
420530,4205308,Faxinal dos Guedes,SC
420535,4205357,Flor do Sertão,SC
420540,4205407,Florianópolis,SC
420543,4205431,Formosa do Sul,SC
420545,4205456,Forquilhinha,SC
420550,4205506,Fraiburgo,SC
420555,4205555,Frei Rogério,SC
420560,4205605,Galvão,SC
420570,4205704,Garopaba,SC
420580,4205803,Garuva,SC
420590,4205902,Gaspar,SC
420600,4206009,Governador Celso Ramos,SC
420610,4206108,Grão Pará,SC
420620,4206207,Gravatal,SC
420630,4206306,Guabiruba,SC
420640,4206405,Guaraciaba,SC
420650,4206504,Guaramirim,SC
420660,4206603,Guarujá do Sul,SC
420665,4206652,Guatambú,SC
420670,4206702,Herval d'Oeste,SC
420675,4206751,Ibiam,SC
420680,4206801,Ibicaré,SC
420690,4206900,Ibirama,SC
420700,4207007,Içara,SC
420710,4207106,Ilhota,SC
420720,4207205,Imaruí,SC
420730,4207304,Imbituba,SC
420740,4207403,Imbuia,SC
420750,4207502,Indaial,SC
420757,4207577,Iomerê,SC
420760,4207601,Ipira,SC
420765,4207650,Iporã do Oeste,SC
420768,4207684,Ipuaçu,SC
420770,4207700,Ipumirim,SC
420775,4207759,Iraceminha,SC
420780,4207809,Irani,SC
420785,4207858,Irati,SC
420790,4207908,Irineópolis,SC
420800,4208005,Itá,SC
420810,4208104,Itaiópolis,SC
420820,4208203,Itajaí,SC
420830,4208302,Itapema,SC
420840,4208401,Itapiranga,SC
420845,4208450,Itapoá,SC
420850,4208500,Ituporanga,SC
420860,4208609,Jaborá,SC
420870,4208708,Jacinto Machado,SC
420880,4208807,Jaguaruna,SC
420890,4208906,Jaraguá do Sul,SC
420895,4208955,Jardinópolis,SC
420900,4209003,Joaçaba,SC
420910,4209102,Joinville,SC
420915,4209151,José Boiteux,SC
420917,4209177,Jupiá,SC
420920,4209201,Lacerdópolis,SC
420930,4209300,Lages,SC
420940,4209409,Laguna,SC
420945,4209458,Lajeado Grande,SC
420950,4209508,Laurentino,SC
420960,4209607,Lauro Muller,SC
420970,4209706,Lebon Régis,SC
420980,4209805,Leoberto Leal,SC
420985,4209854,Lindóia do Sul,SC
420990,4209904,Lontras,SC
421000,4210001,Luiz Alves,SC
421003,4210035,Luzerna,SC
421005,4210050,Macieira,SC
421010,4210100,Mafra,SC
421020,4210209,Major Gercino,SC
421030,4210308,Major Vieira,SC
421040,4210407,Maracajá,SC
421050,4210506,Maravilha,SC
421055,4210555,Marema,SC
421060,4210605,Massaranduba,SC
421070,4210704,Matos Costa,SC
421080,4210803,Meleiro,SC
421085,4210852,Mirim Doce,SC
421090,4210902,Modelo,SC
421100,4211009,Mondaí,SC
421105,4211058,Monte Carlo,SC
421110,4211108,Monte Castelo,SC
421120,4211207,Morro da Fumaça,SC
421125,4211256,Morro Grande,SC
421130,4211306,Navegantes,SC
421140,4211405,Nova Erechim,SC
421145,4211454,Nova Itaberaba,SC
421150,4211504,Nova Trento,SC
421160,4211603,Nova Veneza,SC
421165,4211652,Novo Horizonte,SC
421170,4211702,Orleans,SC
421175,4211751,Otacílio Costa,SC
421180,4211801,Ouro,SC
421185,4211850,Ouro Verde,SC
421187,4211876,Paial,SC
421189,4211892,Painel,SC
421190,4211900,Palhoça,SC
421200,4212007,Palma Sola,SC
421205,4212056,Palmeira,SC
421210,4212106,Palmitos,SC
421220,4212205,Papanduva,SC
421223,4212239,Paraíso,SC
421225,4212254,Passo de Torres,SC
421227,4212270,Passos Maia,SC
421230,4212304,Paulo Lopes,SC
421240,4212403,Pedras Grandes,SC
421250,4212502,Penha,SC
421260,4212601,Peritiba,SC
421265,4212650,Pescaria Brava,SC
421270,4212700,Petrolândia,SC
421280,4212809,Balneário Piçarras,SC
421290,4212908,Pinhalzinho,SC
421300,4213005,Pinheiro Preto,SC
421310,4213104,Piratuba,SC
421315,4213153,Planalto Alegre,SC
421320,4213203,Pomerode,SC
421330,4213302,Ponte Alta,SC
421335,4213351,Ponte Alta do Norte,SC
421340,4213401,Ponte Serrada,SC
421350,4213500,Porto Belo,SC
421360,4213609,Porto União,SC
421370,4213708,Pouso Redondo,SC
421380,4213807,Praia Grande,SC
421390,4213906,Presidente Castello Branco,SC
421400,4214003,Presidente Getúlio,SC
421410,4214102,Presidente Nereu,SC
421415,4214151,Princesa,SC
421420,4214201,Quilombo,SC
421430,4214300,Rancho Queimado,SC
421440,4214409,Rio das Antas,SC
421450,4214508,Rio do Campo,SC
421460,4214607,Rio do Oeste,SC
421470,4214706,Rio dos Cedros,SC
421480,4214805,Rio do Sul,SC
421490,4214904,Rio Fortuna,SC
421500,4215000,Rio Negrinho,SC
421505,4215059,Rio Rufino,SC
421507,4215075,Riqueza,SC
421510,4215109,Rodeio,SC
421520,4215208,Romelândia,SC
421530,4215307,Salete,SC
421535,4215356,Saltinho,SC
421540,4215406,Salto Veloso,SC
421545,4215455,Sangão,SC
421550,4215505,Santa Cecília,SC
421555,4215554,Santa Helena,SC
421560,4215604,Santa Rosa de Lima,SC
421565,4215653,Santa Rosa do Sul,SC
421567,4215679,Santa Terezinha,SC
421568,4215687,Santa Terezinha do Progresso,SC
421569,4215695,Santiago do Sul,SC
421570,4215703,Santo Amaro da Imperatriz,SC
421575,4215752,São Bernardino,SC
421580,4215802,São Bento do Sul,SC
421590,4215901,São Bonifácio,SC
421600,4216008,São Carlos,SC
421605,4216057,São Cristovão do Sul,SC
421610,4216107,São Domingos,SC
421620,4216206,São Francisco do Sul,SC
421625,4216255,São João do Oeste,SC
421630,4216305,São João Batista,SC
421635,4216354,São João do Itaperiú,SC
421640,4216404,São João do Sul,SC
421650,4216503,São Joaquim,SC
421660,4216602,São José,SC
421670,4216701,São José do Cedro,SC
421680,4216800,São José do Cerrito,SC
421690,4216909,São Lourenço do Oeste,SC
421700,4217006,São Ludgero,SC
421710,4217105,São Martinho,SC
421715,4217154,São Miguel da Boa Vista,SC
421720,4217204,São Miguel do Oeste,SC
421725,4217253,São Pedro de Alcântara,SC
421730,4217303,Saudades,SC
421740,4217402,Schroeder,SC
421750,4217501,Seara,SC
421755,4217550,Serra Alta,SC
421760,4217600,Siderópolis,SC
421770,4217709,Sombrio,SC
421775,4217758,Sul Brasil,SC
421780,4217808,Taió,SC
421790,4217907,Tangará,SC
421795,4217956,Tigrinhos,SC
421800,4218004,Tijucas,SC
421810,4218103,Timbé do Sul,SC
421820,4218202,Timbó,SC
421825,4218251,Timbó Grande,SC
421830,4218301,Três Barras,SC
421835,4218350,Treviso,SC
421840,4218400,Treze de Maio,SC
421850,4218509,Treze Tílias,SC
421860,4218608,Trombudo Central,SC
421870,4218707,Tubarão,SC
421875,4218756,Tunápolis,SC
421880,4218806,Turvo,SC
421885,4218855,União do Oeste,SC
421890,4218905,Urubici,SC
421895,4218954,Urupema,SC
421900,4219002,Urussanga,SC
421910,4219101,Vargeão,SC
421915,4219150,Vargem,SC
421917,4219176,Vargem Bonita,SC
421920,4219200,Vidal Ramos,SC
421930,4219309,Videira,SC
421935,4219358,Vitor Meireles,SC
421940,4219408,Witmarsum,SC
421950,4219507,Xanxerê,SC
421960,4219606,Xavantina,SC
421970,4219705,Xaxim,SC
421985,4219853,Zortéa,SC
422000,4220000,Balneário Rincão,SC
430003,4300034,Aceguá,RS
430005,4300059,Água Santa,RS
430010,4300109,Agudo,RS
430020,4300208,Ajuricaba,RS
430030,4300307,Alecrim,RS
430040,4300406,Alegrete,RS
430045,4300455,Alegria,RS
430047,4300471,Almirante Tamandaré do Sul,RS
430050,4300505,Alpestre,RS
430055,4300554,Alto Alegre,RS
430057,4300570,Alto Feliz,RS
430060,4300604,Alvorada,RS
430063,4300638,Amaral Ferrador,RS
430064,4300646,Ametista do Sul,RS
430066,4300661,André da Rocha,RS
430070,4300703,Anta Gorda,RS
430080,4300802,Antônio Prado,RS
430085,4300851,Arambaré,RS
430087,4300877,Araricá,RS
430090,4300901,Aratiba,RS
430100,4301008,Arroio do Meio,RS
430105,4301057,Arroio do Sal,RS
430107,4301073,Arroio do Padre,RS
430110,4301107,Arroio dos Ratos,RS
430120,4301206,Arroio do Tigre,RS
430130,4301305,Arroio Grande,RS
430140,4301404,Arvorezinha,RS
430150,4301503,Augusto Pestana,RS
430155,4301552,Áurea,RS
430160,4301602,Bagé,RS
430163,4301636,Balneário Pinhal,RS
430165,4301651,Barão,RS
430170,4301701,Barão de Cotegipe,RS
430175,4301750,Barão do Triunfo,RS
430180,4301800,Barracão,RS
430185,4301859,Barra do Guarita,RS
430187,4301875,Barra do Quaraí,RS
430190,4301909,Barra do Ribeiro,RS
430192,4301925,Barra do Rio Azul,RS
430195,4301958,Barra Funda,RS
430200,4302006,Barros Cassal,RS
430205,4302055,Benjamin Constant do Sul,RS
430210,4302105,Bento Gonçalves,RS
430215,4302154,Boa Vista das Missões,RS
430220,4302204,Boa Vista do Buricá,RS
430222,4302220,Boa Vista do Cadeado,RS
430223,4302238,Boa Vista do Incra,RS
430225,4302253,Boa Vista do Sul,RS
430230,4302303,Bom Jesus,RS
430235,4302352,Bom Princípio,RS
430237,4302378,Bom Progresso,RS
430240,4302402,Bom Retiro do Sul,RS
430245,4302451,Boqueirão do Leão,RS
430250,4302501,Bossoroca,RS
430258,4302584,Bozano,RS
430260,4302600,Braga,RS
430265,4302659,Brochier,RS
430270,4302709,Butiá,RS
430280,4302808,Caçapava do Sul,RS
430290,4302907,Cacequi,RS
430300,4303004,Cachoeira do Sul,RS
430310,4303103,Cachoeirinha,RS
430320,4303202,Cacique Doble,RS
430330,4303301,Caibaté,RS
430340,4303400,Caiçara,RS
430350,4303509,Camaquã,RS
430355,4303558,Camargo,RS
430360,4303608,Cambará do Sul,RS
430367,4303673,Campestre da Serra,RS
430370,4303707,Campina das Missões,RS
430380,4303806,Campinas do Sul,RS
430390,4303905,Campo Bom,RS
430400,4304002,Campo Novo,RS
430410,4304101,Campos Borges,RS
430420,4304200,Candelária,RS
430430,4304309,Cândido Godói,RS
430435,4304358,Candiota,RS
430440,4304408,Canela,RS
430450,4304507,Canguçu,RS
430460,4304606,Canoas,RS
430461,4304614,Canudos do Vale,RS
430462,4304622,Capão Bonito do Sul,RS
430463,4304630,Capão da Canoa,RS
430465,4304655,Capão do Cipó,RS
430466,4304663,Capão do Leão,RS
430467,4304671,Capivari do Sul,RS
430468,4304689,Capela de Santana,RS
430469,4304697,Capitão,RS
430470,4304705,Carazinho,RS
430471,4304713,Caraá,RS
430480,4304804,Carlos Barbosa,RS
430485,4304853,Carlos Gomes,RS
430490,4304903,Casca,RS
430495,4304952,Caseiros,RS
430500,4305009,Catuípe,RS
430510,4305108,Caxias do Sul,RS
430511,4305116,Centenário,RS
430512,4305124,Cerrito,RS
430513,4305132,Cerro Branco,RS
430515,4305157,Cerro Grande,RS
430517,4305173,Cerro Grande do Sul,RS
430520,4305207,Cerro Largo,RS
430530,4305306,Chapada,RS
430535,4305355,Charqueadas,RS
430537,4305371,Charrua,RS
430540,4305405,Chiapetta,RS
430543,4305439,Chuí,RS
430544,4305447,Chuvisca,RS
430545,4305454,Cidreira,RS
430550,4305504,Ciríaco,RS
430558,4305587,Colinas,RS
430560,4305603,Colorado,RS
430570,4305702,Condor,RS
430580,4305801,Constantina,RS
